ردیف,نام کالا,برند,قیمت فروش به ریال
3365,جا زغالي استارت آهنربایي پراید,مجد,"8,807,160"
3366,جا زغالي استارت پژو,مجد,"1,442,905"
3367,جا زغالي استارت كامل پژو1800 (چهار زغاله),مجد,"11,867,885"
3368,جا فیوز تكي دو پا,مجد,"1,034,425"
3369,جا فیوز داخل موتور پراید كامل(با فیوز برق اصلي),مجد,"4,310,430"
3370,جا فیوز داخل موتور پراید كامل(باسیم فیوز),مجد,"5,080,010"
3371,جعبه فیوز كالسكه ايLX (6 فیوز),مجد,"6,229,320"
3372,جعبه فیوز كالسكه اي(4 فیوز),مجد,"5,256,075"
3373,چپقي درب سوپاپ پراید,مجد,"504,850"
3374,چپقي درب سوپاپ پرایدEURO4,مجد,"449,535"
3375,چراغ سقفLED پژو405-پارس,مجد,"2,252,045"
3376,چراغ سقفLED تیبا,مجد,"2,428,110"
3377,چراغ سقفLED كامل پراید,مجد,"2,222,950"
3378,چراغ سقف پراید,مجد,"1,278,800"
3379,چراغ سقف سوپر لنزي پراید,مجد,"2,225,825"
3380,چراغ صندوق عقب پرایدLED,مجد,"1,184,270"
3381,چراغ صندوق عقب پژوLED,مجد,"1,814,125"
3382,چراغ الي درب سمند,مجد,"1,198,185"
3383,چراغ الي درب سمند - دنا(LED),مجد,"1,486,490"
3384,چراغ نمره عقب پژو405,مجد,"1,241,885"
3385,چراغ نمره عقب پژو پارس,مجد,"1,241,885"
3386,چراغ نمره عقب سمند,مجد,"1,380,690"
3387,چشمي شیشه شور پراید,مجد,"337,295"
3388,چشمي شیشه شور پژو206,مجد,"547,515"
3389,چشمي شیشه شور سمند جدید(چپ),مجد,"430,675"
3390,چشمي شیشه شور سمند جدید(راست),مجد,"430,675"
3391,چشمي شیشه شور سمند قدیم,مجد,"583,395"
3392,چكش برق پژو2000,مجد,"2,123,935"
3393,چكمه اي بغل یاتاقان پژو1800,مجد,"907,235"
3394,خرطومي رابط هواكش موتور پراید(انژكتور),مجد,"1,584,355"
3395,خروسكي درب موتور پژو405 شركتي,مجد,"2,055,165"
3396,خروسكي درب موتور سمند شركتي,مجد,"2,178,215"
3397,درب باكCNG بنددار,مجد,"282,325"
3398,درب باك داخلي پراید,مجد,"809,370"
3399,درب باك داخلي پرایدEURO4 - تیبا-ریو,مجد,"2,454,560"
3400,درب باك داخلي پژو405,مجد,"719,440"
3401,درب پایه فیلتر روغن كوتاه پژو206,مجد,"2,749,535"
3402,درب پایه فیلتر روغن كوتاه پژو206 (فلزي),مجد,"8,679,050"
3403,درب پوش ته دینام پژو1800 (مدل استام),مجد,"1,076,515"
3404,درب پوش ته دینام پژو206,مجد,"2,670,990"
3405,درب ترموستات انژكتور پراید,مجد,"2,320,355"
3406,درب ترموستات پرایدEURO4,مجد,"2,942,965"
3407,درب ترموستات پژو1800 (پلیمري),مجد,"1,099,860"
3408,درب ترموستات پژو1800 (فلزي),مجد,"3,338,680"
3409,درب ترموستات سمندEF7,مجد,"3,357,655"
3410,درب ترموستات كاربراتور پراید,مجد,"2,320,355"
3411,درب دلكو پژو2000,مجد,"9,975,330"
3412,درب رادیاتور آریسان -ROA,مجد,"2,193,855"
3413,درب رادیاتور پراید پلیمري,مجد,"1,553,765"
3414,درب رادیاتور پرایدفلزي,مجد,"1,978,460"
3415,درب رادیاتور پژو1800,مجد,"3,306,710"
3416,درب روغن موتور پژو1800,مجد,"477,250"
3417,درب منبع آب اضافه پراید جدید(پیچي),مجد,"324,070"
3418,درب منبع روغن هیدرولیكRD,مجد,"1,434,395"
3419,درب منبع روغن هیدرولیك پراید,مجد,"602,370"
3420,درب منبع روغن هیدرولیك پژو206,مجد,"1,564,575"
3421,درب منبع روغن هیدرولیك پژو405,مجد,"1,214,745"
3422,درجه داخل باك انژكتور پراید,مجد,"7,678,205"
3423,درجه داخل باك پژو,مجد,"7,678,205"
3424,درجه داخل باك پژو206,مجد,"7,678,205"
3425,درجه داخل باك تیبا(چپ گرد),مجد,"7,133,565"
3426,درجه داخل باك تیبا(راست گرد),مجد,"7,133,565"
3427,دریچه گاز پژو1800 زیمنسي,مجد,"73,994,450"
3428,دریچه گاز پژو1800 ساژم(بدون سنسور دماي هوا),مجد,"73,028,450"
3429,دریچه گاز كامل برقيTU5,مجد,"125,137,595"
3430,دستگاه شیشه باالبر برقي راست پراید,مجد,"44,355,385"
3431,دستگیره درب باز كن بیروني سمند(راست),مجد,"1,176,910"
3432,دستگیره درب بازكن بیروني پژو(چپ),مجد,"1,108,600"
3433,دستگیره درب بازكن بیروني پژو(راست),مجد,"1,108,600"
3434,دستگیره درب بازكن داخلي پراید صبا,مجد,"497,605"
3435,دسته برف پاك كنL90,مجد,"29,333,050"
3436,دسته برف پاك كن پژو405,مجد,"14,687,225"
3437,دسته برف پاك كن سمند,مجد,"14,687,225"
3438,دسته برف پاك كن نیسان(Z24),مجد,"10,561,485"
3439,دسته راهنما5 سیمL90 (مدلValeo),مجد,"29,956,235"
3440,دسته راهنما برف پاك كن پراید,مجد,"35,365,030"
3441,دسته راهنما برف پاكن پراید(ایربك دار),مجد,"35,365,030"
3442,دسته راهنما پژو206 (مدل فرانسه),مجد,"23,142,255"
3443,دسته راهنما پژو405,مجد,"25,199,260"
3444,دسته راهنما پیكان(قدیم),مجد,"19,586,800"
3445,دسته راهنما سمند,مجد,"26,168,135"
3446,دنده استارت پراید مدل نارین(8دندانه5شیار),مجد,"8,199,040"
3447,دنده استارت پراید(8دندانه8شیار),مجد,"7,858,640"
3448,دنده استارت پراید(9دندانه12شیار),مجد,"8,334,280"
3449,دنده استارت پرایدپایه بلند(9دندانه4شیار),مجد,"8,968,620"
3450,دنده استارت پرایدمدل استام(8دندانه10شیار),مجد,"7,858,640"
3451,دنده استارت پرایدمدل ماندو(8دندانه4شیار),مجد,"7,858,640"
3452,دنده استارت پژو405-206-تارا- دنا( پایه كوتاه جدید9دندانه5شیار),مجد,"7,732,025"
3453,دنده استارت پژو405 (9دندانه10شیار),مجد,"7,772,735"
3454,دنده استارت پژو405 (9دندانه5شیار),مجد,"7,772,735"
3455,دنده استارت پیكان(مدل استام)(9دندانه10شیار),مجد,"7,768,365"
3456,دنده استارت پیكان(یوگسالوي)(9دندانه12شیار),مجد,"8,334,280"
3457,دنده استارت تیبا-كوئیك-شاهین- ساینا( پایه كوتاه جدید8 دندانه5شیار),مجد,"8,119,000"
3458,دنده استارت ریو(8دندانه6شیار),مجد,"7,772,735"
3459,دنده استارت نیسان(8دندانه4شیار),مجد,"7,525,485"
3460,دنده استارت نیسان(9دندانه4شیار),مجد,"7,686,945"
3461,دوشاخه استارت پراید -پیكان یوگسالوي,مجد,"971,865"
3462,دوشاخه استارت پرایدانژكتور,مجد,"411,700"
3463,دوشاخه استارت پرایدكاربراتور,مجد,"563,040"
3464,دوشاخه استارت پژو,مجد,"549,930"
3465,دوشاخه استارت پژو405 (استام صنعت),مجد,"574,655"
3466,دوشاخه استارت پیكان(یوگسالوي),مجد,"1,022,695"
3467,دیاق فن پراید دو دور,مجد,"2,938,595"
3468,دیاق فن پژو206,مجد,"3,226,670"
3469,دینامL90 مدل استام(14v-95A),مجد,"195,386,955"
3470,دینام پراید انژكتور(14v-65A),مجد,"134,603,015"
3471,دینام پژو206 (14v-100A),مجد,"179,470,725"
3472,دینام پژو405 مدل استام(14v-90A),مجد,"172,386,380"
3473,دینام پیكان(مدل آلماني)(14v-60A),مجد,"146,410,295"
3474,دینام تیبا(14v-90A),مجد,"170,144,800"
3475,دیود دینامRD (6 دیود),مجد,"23,043,240"
3476,دیود دینامRD (با براكت),مجد,"35,909,095"
3477,دیود دینامL90 (با براكت),مجد,"35,909,095"
3478,دیود دینام پراید(8 دیود),مجد,"17,282,430"
3479,دیود دینام پراید(6 دیود),مجد,"17,743,695"
3480,دیود دینام پرایدEURO4,مجد,"25,059,535"
3481,دیود دینام پژو206,مجد,"23,907,465"
3482,دیود دینام پژو206 (با براكت),مجد,"35,909,095"
3483,دیود دینام پژو405 (8 دیود),مجد,"20,482,880"
3484,دیود دینام پژو پرشیایي,مجد,"24,080,540"
3485,دیود دینام پژو پرشیایي(با براكت),مجد,"35,909,095"
3486,دیود دینام پژو206 - EF7 (با براكت),مجد,"35,909,095"
3487,دیود دینام پیكان,مجد,"16,418,320"
3488,دیود دینام تیبا,مجد,"20,674,930"
3489,دیود دینام تیبا(با براكت),مجد,"35,909,095"
3490,راهنما روي گلگیر405-پرشیا(سفید),مجد,"888,720"
3491,راهنما روي گلگیر405-پرشیا(نارنجي),مجد,"888,720"
3492,راهنما روي گلگیر پراید(سفید),مجد,"719,440"
3493,راهنما روي گلگیر پراید(نارنجي),مجد,"719,440"
3494,رگالژ چرخ عقب پژو206 (چپ),مجد,"2,449,845"
3495,رگالژ چرخ عقب پژو206 (راست),مجد,"2,449,845"
3496,رگالژ چرخ عقب پژو405 (چپ),مجد,"2,272,400"
3497,رگالژ چرخ عقب پژو405 (راست),مجد,"2,272,400"
3498,رگالژ چرخ عقب سمندكار(چپ),مجد,"2,378,545"
3499,رگالژ چرخ عقب سمندكار(راست),مجد,"2,378,545"
3500,رگالژ چرخ عقب سمندملي(چپ),مجد,"2,378,545"
3501,رگالژ چرخ عقب سمندملي(راست),مجد,"2,378,545"
3502,رله4فیش سوزني تیبا- ساینا(توسي),مجد,"2,412,010"
3503,رله5 فیش شیشه اي(همه كاره),مجد,"2,427,995"
3504,رله آبي(برف پاك كن),مجد,"3,360,530"
3505,رله تك قلو پرایدانژكتور,مجد,"4,165,875"
3506,رله توسي(راهنما فالشر),مجد,"2,087,595"
3507,رله دوبل انژكتور,مجد,"5,422,250"
3508,رله دوبل انژكتور شیشه اي,مجد,"5,747,585"
3509,رله زرد(رله تهویه),مجد,"3,553,960"
3510,رله سبز( فن پژو206),مجد,"3,553,960"
3511,رله سه قلو پراید(ضدآب),مجد,"7,061,460"
3512,رله فالشر پراید سبز,مجد,"2,087,595"
3513,رله فن كالهدار پژو,مجد,"2,791,855"
3514,رله فن كالهدار پژو(شیشه اي),مجد,"2,959,755"
3515,رله مشكي(5فیش) همه كاره,مجد,"1,995,940"
3516,زبانه باال صندوق عقب پژو,مجد,"891,365"
3517,زبانه ستون پژو206 (شركتي),مجد,"1,625,410"
3518,زبانه ستون پژو405,مجد,"1,628,055"
3519,زبانه ستون پژو405 جدید(استیكر),مجد,"1,826,430"
3520,زبانه ستون405- LX شركتي,مجد,"1,752,370"
3521,زبانه صندوق پژو206,مجد,"2,581,520"
3522,زبانه صندوق میكرو سوئیچ دار(206-SD-دنا-رانا),مجد,"4,780,895"
3523,زغال استارت پراید,مجد,"3,197,575"
3524,زغال استارت پژو1800,مجد,"3,670,340"
3525,زغال استارت پیكان,مجد,"2,023,655"
3526,زغال دینام پژو405,مجد,"656,190"
3527,زغال دینام پیكان,مجد,"699,775"
3528,ست درب منبع آب اضافه پراید,مجد,"1,502,360"
3529,ست درب منبع آب اضافه تیبا(جدید),مجد,"1,897,845"
3530,ست كامل سوئیچRD,مجد,"40,805,795"
3531,ست كامل سوئیچ پراید,مجد,"41,349,860"
3532,ست كامل سوئیچ پژو206,مجد,"35,909,095"
3533,ست كامل سوئیچ پژو405,مجد,"52,146,980"
3534,ست كامل سوئیچ سمند,مجد,"41,477,855"
3535,سنسورABS چرخ عقب پژو206,مجد,"10,147,600"
3536,سنسور اكسیژن405ساژم,مجد,"28,804,050"
3537,سنسور اكسیژن پراید- تیبا(72cm) EURO4,مجد,"29,188,150"
3538,سنسور اكسیژن پژو206- پرایدآبي(مدل بوش آلمان),مجد,"25,923,645"
3539,سنسور اكسیژن زیمنس,مجد,"30,244,310"
3540,سنسور دور موتور بي سیم پژو206 ، 207 و رانا(حسگر دور آرام),مجد,"6,462,080"
3541,سنسور دور موتور پژو206 تیپ2 (حسگر دور آرام),مجد,"7,326,190"
3542,سنسور دور موتور زیمنس(سوكت مشكي)(حسگر دور آرام),مجد,"5,651,790"
3543,سنسور دور موتور ساژم(سوكت قهوه اي)(حسگر دور آرام),مجد,"5,651,790"
3544,سنسور دور موتور سیم دار پژو206 ، 207 و رانا(حسگر دور آرام),مجد,"10,881,530"
3545,سنسور كیلومترROA,مجد,"3,294,405"
3546,سنسور كیلومتر پراید,مجد,"4,511,105"
3547,سنسور كیلومتر پژو1800 (چهار زمانه مشكي),مجد,"7,551,475"
3548,سنسور كیلومتر پژو206-1800 (ته سفید),مجد,"4,624,725"
3549,سنسور كیلومتر پیكان,مجد,"3,294,405"
3550,سنسور كیلومتر مگنتي پراید,مجد,"4,406,570"
3551,سنسور میل سوپاپ پژو405,مجد,"9,857,455"
3552,سنسور میل سوپاپ سمندEF7,مجد,"11,841,665"
3553,سنسور میل سوپاپROA,مجد,"9,857,455"
3554,سه راهي آب پژو2000,مجد,"2,263,660"
3555,سه راهي آب پژو206,مجد,"3,428,955"
3556,سوزن انژكتور پراید-ROA,مجد,"16,715,135"
3557,سوزن انژكتور پراید مدل بوش(4سوراخ سرمه اي),مجد,"16,715,135"
3558,سوزن انژكتور پژو206-پیكان,مجد,"16,715,135"
3559,سوزن انژكتور پژو206 تیپ2 جدیدسبز,مجد,"18,680,485"
3560,سوزن انژكتور پژو405 جدید زیمنس(6سوراخ),مجد,"16,715,135"
3561,سوزن انژكتور پژو405 (قدیم),مجد,"24,793,310"
3562,سوزن انژكتور پژو405جدید زیمنس(4سوراخ),مجد,"18,680,485"
3563,سوزن انژكتور سوكت بیضي تك سوراخ,مجد,"16,715,135"
3564,سوزن انژكتور سوكت بیضي سه سوراخ,مجد,"16,715,135"
3565,سوزن انژكتور نیسانZ24,مجد,"16,715,135"
3566,سوكت2 فیش آبي,مجد,"1,000,960"
3567,سوكت2 فیش توسي,مجد,"1,000,960"
3568,سوكت2 فیش زرد,مجد,"1,000,960"
3569,سوكت2 فیش سبز,مجد,"1,000,960"
3570,سوكت2 فیش سفید,مجد,"1,000,960"
3571,سوكت2 فیش سوزني انژكتور(توسي),مجد,"1,818,495"
3572,سوكت2 فیش قهوه اي,مجد,"1,000,960"
3573,سوكت2 فیش مشكي,مجد,"1,000,960"
3574,سوكت3 فیش(همه كاره),مجد,"1,908,655"
3575,سوكت3 فیش چراغ جلو(سه شاخ) 405,مجد,"1,725,345"
3576,سوكت3 فیش سنسور كیلومتر چهارسیم,مجد,"2,452,720"
3577,سوكت4 فیش كوئل دوبل,مجد,"2,452,720"
3578,سوكت استپ موتور,مجد,"2,315,985"
3579,سوكت پرژكتور پرشیا آبي,مجد,"3,130,645"
3580,سوكت پمپ درب وچراغ سقف پژو405,مجد,"1,771,920"
3581,سوكت تبدیل چراغ جلو پراید131-132,مجد,"3,764,985"
3582,سوكت جا المپي تك كنتاكت,مجد,"571,320"
3583,سوكت جا المپي دوكنتاكت,مجد,"910,685"
3584,سوكت چراغ جلو پارس(2شاخه),مجد,"1,226,360"
3585,سوكت چراغ جلو پژو206 (3فیش سوزني),مجد,"3,059,345"
3586,سوكت چراغ جلو زانتیا-پراید131-132,مجد,"2,631,660"
